Iteration,Erreur
111,4.823290e-05
112,4.822202e-05
113,4.821114e-05
114,4.820027e-05
115,4.818939e-05
116,4.817852e-05
117,4.816765e-05
118,4.815679e-05
119,4.814593e-05
120,4.813506e-05
121,4.812420e-05
122,4.811335e-05
123,4.810249e-05
124,4.809164e-05
125,4.808079e-05
126,4.806995e-05
127,4.805910e-05
128,4.804826e-05
129,4.803742e-05
130,4.802658e-05
131,4.801575e-05
132,4.800491e-05
133,4.799408e-05
134,4.798325e-05
135,4.797243e-05
136,4.796160e-05
137,4.795078e-05
138,4.793996e-05
139,4.792915e-05
140,4.791833e-05
141,4.790752e-05
142,4.789671e-05
143,4.788590e-05
144,4.787510e-05
145,4.786429e-05
146,4.785349e-05
147,4.784269e-05
148,4.783190e-05
149,4.782111e-05
150,4.781031e-05
151,4.779953e-05
152,4.778874e-05
153,4.777795e-05
154,4.776717e-05
155,4.775639e-05
156,4.774561e-05
157,4.773484e-05
158,4.772407e-05
159,4.771330e-05
160,4.770253e-05
161,4.769176e-05
162,4.768100e-05
163,4.767024e-05
164,4.765948e-05
165,4.764872e-05
166,4.763797e-05
167,4.762722e-05
168,4.761647e-05
169,4.760572e-05
170,4.759497e-05
171,4.758423e-05
172,4.757349e-05
173,4.756275e-05
174,4.755201e-05
175,4.754128e-05
176,4.753055e-05
177,4.751982e-05
178,4.750909e-05
179,4.749837e-05
180,4.748765e-05
181,4.747693e-05
182,4.746621e-05
183,4.745549e-05
184,4.744478e-05
185,4.743407e-05
186,4.742336e-05
187,4.741265e-05
188,4.740195e-05
189,4.739125e-05
190,4.738055e-05
191,4.736985e-05
192,4.735915e-05
193,4.734846e-05
194,4.733777e-05
195,4.732708e-05
196,4.731639e-05
197,4.730571e-05
198,4.729503e-05
199,4.728435e-05
200,4.727367e-05
201,4.726300e-05
202,4.725233e-05
203,4.724165e-05
204,4.723099e-05
205,4.722032e-05
206,4.720966e-05
207,4.719900e-05
208,4.718834e-05
209,4.717768e-05
210,4.716702e-05
211,4.715637e-05
212,4.714572e-05
213,4.713507e-05
214,4.712443e-05
215,4.711378e-05
216,4.710314e-05
217,4.709250e-05
218,4.708187e-05
219,4.707123e-05
220,4.706060e-05
221,4.704997e-05
222,4.703934e-05
223,4.702872e-05
224,4.701809e-05
225,4.700747e-05
226,4.699685e-05
227,4.698624e-05
228,4.697562e-05
229,4.696501e-05
230,4.695440e-05
231,4.694379e-05
232,4.693318e-05
233,4.692258e-05
234,4.691198e-05
235,4.690138e-05
236,4.689078e-05
237,4.688019e-05
238,4.686960e-05
239,4.685901e-05
240,4.684842e-05
241,4.683783e-05
242,4.682725e-05
243,4.681667e-05
244,4.680609e-05
245,4.679551e-05
246,4.678493e-05
247,4.677436e-05
248,4.676379e-05
249,4.675322e-05
250,4.674266e-05
251,4.673209e-05
252,4.672153e-05
253,4.671097e-05
254,4.670041e-05
255,4.668986e-05
256,4.667930e-05
257,4.666875e-05
258,4.665820e-05
259,4.664766e-05
260,4.663711e-05
261,4.662657e-05
262,4.661603e-05
263,4.660549e-05
264,4.659496e-05
265,4.658442e-05
266,4.657389e-05
267,4.656336e-05
268,4.655284e-05
269,4.654231e-05
270,4.653179e-05
271,4.652127e-05
272,4.651075e-05
273,4.650023e-05
274,4.648972e-05
275,4.647921e-05
276,4.646870e-05
277,4.645819e-05
278,4.644769e-05
279,4.643718e-05
280,4.642668e-05
281,4.641618e-05
282,4.640569e-05
283,4.639519e-05
284,4.638470e-05
285,4.637421e-05
286,4.636372e-05
287,4.635323e-05
288,4.634275e-05
289,4.633227e-05
290,4.632179e-05
291,4.631131e-05
292,4.630084e-05
293,4.629036e-05
294,4.627989e-05
295,4.626942e-05
296,4.625896e-05
297,4.624849e-05
298,4.623803e-05
299,4.622757e-05
300,4.621711e-05
301,4.620665e-05
302,4.619620e-05
303,4.618575e-05
304,4.617530e-05
305,4.616485e-05
306,4.615441e-05
307,4.614396e-05
308,4.613352e-05
309,4.612308e-05
310,4.611264e-05
311,4.610221e-05
312,4.609178e-05
313,4.608135e-05
314,4.607092e-05
315,4.606049e-05
316,4.605007e-05
317,4.603964e-05
318,4.602922e-05
319,4.601881e-05
320,4.600839e-05
321,4.599798e-05
322,4.598757e-05
323,4.597716e-05
324,4.596675e-05
325,4.595634e-05
326,4.594594e-05
327,4.593554e-05
328,4.592514e-05
329,4.591474e-05
330,4.590435e-05
331,4.589396e-05
332,4.588356e-05
333,4.587318e-05
334,4.586279e-05
335,4.585241e-05
336,4.584202e-05
337,4.583164e-05
338,4.582126e-05
339,4.581089e-05
340,4.580051e-05
341,4.579014e-05
342,4.577977e-05
343,4.576941e-05
344,4.575904e-05
345,4.574868e-05
346,4.573831e-05
347,4.572796e-05
348,4.571760e-05
349,4.570724e-05
350,4.569689e-05
351,4.568654e-05
352,4.567619e-05
353,4.566584e-05
354,4.565550e-05
355,4.564516e-05
356,4.563481e-05
357,4.562448e-05
358,4.561414e-05
359,4.560380e-05
360,4.559347e-05
361,4.558314e-05
362,4.557281e-05
363,4.556249e-05
364,4.555216e-05
365,4.554184e-05
366,4.553152e-05
367,4.552120e-05
368,4.551089e-05
369,4.550057e-05
370,4.549026e-05
371,4.547995e-05
372,4.546964e-05
373,4.545934e-05
374,4.544903e-05
375,4.543873e-05
376,4.542843e-05
377,4.541814e-05
378,4.540784e-05
379,4.539755e-05
380,4.538726e-05
381,4.537697e-05
382,4.536668e-05
383,4.535639e-05
384,4.534611e-05
385,4.533583e-05
386,4.532555e-05
387,4.531527e-05
388,4.530500e-05
389,4.529473e-05
390,4.528446e-05
391,4.527419e-05
392,4.526392e-05
393,4.525365e-05
394,4.524339e-05
395,4.523313e-05
396,4.522287e-05
397,4.521262e-05
398,4.520236e-05
399,4.519211e-05
400,4.518186e-05
401,4.517161e-05
402,4.516136e-05
403,4.515112e-05
404,4.514088e-05
405,4.513063e-05
406,4.512040e-05
407,4.511016e-05
408,4.509993e-05
409,4.508969e-05
410,4.507946e-05
411,4.506923e-05
412,4.505901e-05
413,4.504878e-05
414,4.503856e-05
415,4.502834e-05
416,4.501812e-05
417,4.500791e-05
418,4.499769e-05
419,4.498748e-05
420,4.497727e-05
421,4.496706e-05
422,4.495685e-05
423,4.494665e-05
424,4.493645e-05
425,4.492625e-05
426,4.491605e-05
427,4.490585e-05
428,4.489566e-05
429,4.488547e-05
430,4.487528e-05
431,4.486509e-05
432,4.485490e-05
433,4.484472e-05
434,4.483454e-05
435,4.482435e-05
436,4.481418e-05
437,4.480400e-05
438,4.479383e-05
439,4.478365e-05
440,4.477348e-05
441,4.476331e-05
442,4.475315e-05
443,4.474298e-05
444,4.473282e-05
445,4.472266e-05
446,4.471250e-05
447,4.470235e-05
448,4.469219e-05
449,4.468204e-05
450,4.467189e-05
451,4.466174e-05
452,4.465159e-05
453,4.464145e-05
454,4.463131e-05
455,4.462117e-05
456,4.461103e-05
457,4.460089e-05
458,4.459076e-05
459,4.458062e-05
460,4.457049e-05
461,4.456036e-05
462,4.455024e-05
463,4.454011e-05
464,4.452999e-05
465,4.451987e-05
466,4.450975e-05
467,4.449963e-05
468,4.448952e-05
469,4.447940e-05
470,4.446929e-05
471,4.445918e-05
472,4.444908e-05
473,4.443897e-05
474,4.442887e-05
475,4.441877e-05
476,4.440867e-05
477,4.439857e-05
478,4.438847e-05
479,4.437838e-05
480,4.436829e-05
481,4.435820e-05
482,4.434811e-05
483,4.433803e-05
484,4.432794e-05
485,4.431786e-05
486,4.430778e-05
487,4.429770e-05
488,4.428763e-05
489,4.427755e-05
490,4.426748e-05
491,4.425741e-05
492,4.424734e-05
493,4.423728e-05
494,4.422721e-05
495,4.421715e-05
496,4.420709e-05
497,4.419703e-05
498,4.418698e-05
499,4.417692e-05
500,4.416687e-05
501,4.415682e-05
502,4.414677e-05
503,4.413672e-05
504,4.412668e-05
505,4.411663e-05
506,4.410659e-05
507,4.409655e-05
508,4.408652e-05
509,4.407648e-05
510,4.406645e-05
511,4.405642e-05
512,4.404639e-05
513,4.403636e-05
514,4.402633e-05
515,4.401631e-05
516,4.400629e-05
517,4.399627e-05
518,4.398625e-05
519,4.397624e-05
520,4.396622e-05
521,4.395621e-05
522,4.394620e-05
523,4.393619e-05
524,4.392619e-05
525,4.391618e-05
526,4.390618e-05
527,4.389618e-05
528,4.388618e-05
529,4.387618e-05
530,4.386619e-05
531,4.385619e-05
532,4.384620e-05
533,4.383621e-05
534,4.382623e-05
535,4.381624e-05
536,4.380626e-05
537,4.379628e-05
538,4.378630e-05
539,4.377632e-05
540,4.376634e-05
541,4.375637e-05
542,4.374640e-05
543,4.373643e-05
544,4.372646e-05
545,4.371650e-05
546,4.370653e-05
547,4.369657e-05
548,4.368661e-05
549,4.367665e-05
550,4.366669e-05
551,4.365674e-05
552,4.364679e-05
553,4.363683e-05
554,4.362689e-05
555,4.361694e-05
556,4.360699e-05
557,4.359705e-05
558,4.358711e-05
559,4.357717e-05
560,4.356723e-05
561,4.355730e-05
562,4.354736e-05
563,4.353743e-05
564,4.352750e-05
565,4.351757e-05
566,4.350765e-05
567,4.349772e-05
568,4.348780e-05
569,4.347788e-05
570,4.346796e-05
571,4.345804e-05
572,4.344813e-05
573,4.343821e-05
574,4.342830e-05
575,4.341839e-05
576,4.340849e-05
577,4.339858e-05
578,4.338868e-05
579,4.337878e-05
580,4.336888e-05
581,4.335898e-05
582,4.334908e-05
583,4.333919e-05
584,4.332929e-05
585,4.331940e-05
586,4.330952e-05
587,4.329963e-05
588,4.328974e-05
589,4.327986e-05
590,4.326998e-05
591,4.326010e-05
592,4.325022e-05
593,4.324035e-05
594,4.323047e-05
595,4.322060e-05
596,4.321073e-05
597,4.320087e-05
598,4.319100e-05
599,4.318113e-05
600,4.317127e-05
601,4.316141e-05
602,4.315155e-05
603,4.314170e-05
604,4.313184e-05
605,4.312199e-05
606,4.311214e-05
607,4.310229e-05
608,4.309244e-05
609,4.308260e-05
610,4.307275e-05
611,4.306291e-05
612,4.305307e-05
613,4.304323e-05
614,4.303340e-05
615,4.302356e-05
616,4.301373e-05
617,4.300390e-05
618,4.299407e-05
619,4.298424e-05
620,4.297442e-05
621,4.296459e-05
622,4.295477e-05
623,4.294495e-05
624,4.293514e-05
625,4.292532e-05
626,4.291551e-05
627,4.290569e-05
628,4.289588e-05
629,4.288607e-05
630,4.287627e-05
631,4.286646e-05
632,4.285666e-05
633,4.284686e-05
634,4.283706e-05
635,4.282726e-05
636,4.281747e-05
637,4.280767e-05
638,4.279788e-05
639,4.278809e-05
640,4.277830e-05
641,4.276852e-05
642,4.275873e-05
643,4.274895e-05
644,4.273917e-05
645,4.272939e-05
646,4.271961e-05
647,4.270984e-05
648,4.270007e-05
649,4.269029e-05
650,4.268053e-05
651,4.267076e-05
652,4.266099e-05
653,4.265123e-05
654,4.264147e-05
655,4.263170e-05
656,4.262195e-05
657,4.261219e-05
658,4.260243e-05
659,4.259268e-05
660,4.258293e-05
661,4.257318e-05
662,4.256343e-05
663,4.255369e-05
664,4.254394e-05
665,4.253420e-05
666,4.252446e-05
667,4.251472e-05
668,4.250499e-05
669,4.249525e-05
670,4.248552e-05
671,4.247579e-05
672,4.246606e-05
673,4.245633e-05
674,4.244661e-05
675,4.243688e-05
676,4.242716e-05
677,4.241744e-05
678,4.240772e-05
679,4.239800e-05
680,4.238829e-05
681,4.237858e-05
682,4.236887e-05
683,4.235916e-05
684,4.234945e-05
685,4.233974e-05
686,4.233004e-05
687,4.232034e-05
688,4.231064e-05
689,4.230094e-05
690,4.229124e-05
691,4.228155e-05
692,4.227186e-05
693,4.226217e-05
694,4.225248e-05
695,4.224279e-05
696,4.223310e-05
697,4.222342e-05
698,4.221374e-05
699,4.220406e-05
700,4.219438e-05
701,4.218470e-05
702,4.217503e-05
703,4.216536e-05
704,4.215569e-05
705,4.214602e-05
706,4.213635e-05
707,4.212668e-05
708,4.211702e-05
709,4.210736e-05
710,4.209770e-05
711,4.208804e-05
712,4.207838e-05
713,4.206873e-05
714,4.205908e-05
715,4.204942e-05
716,4.203978e-05
717,4.203013e-05
718,4.202048e-05
719,4.201084e-05
720,4.200120e-05
721,4.199156e-05
722,4.198192e-05
723,4.197228e-05
724,4.196265e-05
725,4.195301e-05
726,4.194338e-05
727,4.193375e-05
728,4.192413e-05
729,4.191450e-05
730,4.190488e-05
731,4.189525e-05
732,4.188563e-05
733,4.187601e-05
734,4.186640e-05
735,4.185678e-05
736,4.184717e-05
737,4.183756e-05
738,4.182795e-05
739,4.181834e-05
740,4.180874e-05
741,4.179913e-05
742,4.178953e-05
743,4.177993e-05
744,4.177033e-05
745,4.176073e-05
746,4.175114e-05
747,4.174154e-05
748,4.173195e-05
749,4.172236e-05
750,4.171277e-05
751,4.170319e-05
752,4.169360e-05
753,4.168402e-05
754,4.167444e-05
755,4.166486e-05
756,4.165528e-05
757,4.164571e-05
758,4.163614e-05
759,4.162656e-05
760,4.161699e-05
761,4.160743e-05
762,4.159786e-05
763,4.158829e-05
764,4.157873e-05
765,4.156917e-05
766,4.155961e-05
767,4.155005e-05
768,4.154050e-05
769,4.153094e-05
770,4.152139e-05
771,4.151184e-05
772,4.150229e-05
773,4.149275e-05
774,4.148320e-05
775,4.147366e-05
776,4.146412e-05
777,4.145458e-05
778,4.144504e-05
779,4.143550e-05
780,4.142597e-05
781,4.141643e-05
782,4.140690e-05
783,4.139738e-05
784,4.138785e-05
785,4.137832e-05
786,4.136880e-05
787,4.135928e-05
788,4.134976e-05
789,4.134024e-05
790,4.133072e-05
791,4.132121e-05
792,4.131169e-05
793,4.130218e-05
794,4.129267e-05
795,4.128317e-05
796,4.127366e-05
797,4.126416e-05
798,4.125465e-05
799,4.124515e-05
800,4.123565e-05
801,4.122616e-05
802,4.121666e-05
803,4.120717e-05
804,4.119768e-05
805,4.118819e-05
806,4.117870e-05
807,4.116921e-05
808,4.115973e-05
809,4.115024e-05
810,4.114076e-05
811,4.113128e-05
812,4.112181e-05
813,4.111233e-05
814,4.110286e-05
815,4.109338e-05
816,4.108391e-05
817,4.107445e-05
818,4.106498e-05
819,4.105551e-05
820,4.104605e-05
821,4.103659e-05
822,4.102713e-05
823,4.101767e-05
824,4.100821e-05
825,4.099876e-05
826,4.098931e-05
827,4.097986e-05
828,4.097041e-05
829,4.096096e-05
830,4.095151e-05
831,4.094207e-05
832,4.093263e-05
833,4.092319e-05
834,4.091375e-05
835,4.090431e-05
836,4.089488e-05
837,4.088544e-05
838,4.087601e-05
839,4.086658e-05
840,4.085715e-05
841,4.084773e-05
842,4.083830e-05
843,4.082888e-05
844,4.081946e-05
845,4.081004e-05
846,4.080062e-05
847,4.079121e-05
848,4.078179e-05
849,4.077238e-05
850,4.076297e-05
851,4.075356e-05
852,4.074415e-05
853,4.073475e-05
854,4.072534e-05
855,4.071594e-05
856,4.070654e-05
857,4.069714e-05
858,4.068775e-05
859,4.067835e-05
860,4.066896e-05
861,4.065957e-05
862,4.065018e-05
863,4.064079e-05
864,4.063141e-05
865,4.062202e-05
866,4.061264e-05
867,4.060326e-05
868,4.059388e-05
869,4.058450e-05
870,4.057513e-05
871,4.056575e-05
872,4.055638e-05
873,4.054701e-05
874,4.053764e-05
875,4.052828e-05
876,4.051891e-05
877,4.050955e-05
878,4.050019e-05
879,4.049083e-05
880,4.048147e-05
881,4.047211e-05
882,4.046276e-05
883,4.045341e-05
884,4.044405e-05
885,4.043471e-05
886,4.042536e-05
887,4.041601e-05
888,4.040667e-05
889,4.039733e-05
890,4.038799e-05
891,4.037865e-05
892,4.036931e-05
893,4.035997e-05
894,4.035064e-05
895,4.034131e-05
896,4.033198e-05
897,4.032265e-05
898,4.031332e-05
899,4.030400e-05
900,4.029468e-05
901,4.028536e-05
902,4.027604e-05
903,4.026672e-05
904,4.025740e-05
905,4.024809e-05
906,4.023877e-05
907,4.022946e-05
908,4.022015e-05
909,4.021085e-05
910,4.020154e-05
911,4.019224e-05
912,4.018294e-05
913,4.017364e-05
914,4.016434e-05
915,4.015504e-05
916,4.014574e-05
917,4.013645e-05
918,4.012716e-05
919,4.011787e-05
920,4.010858e-05
921,4.009929e-05
922,4.009001e-05
923,4.008073e-05
924,4.007144e-05
925,4.006217e-05
926,4.005289e-05
927,4.004361e-05
928,4.003434e-05
929,4.002506e-05
930,4.001579e-05
931,4.000652e-05
932,3.999726e-05
933,3.998799e-05
934,3.997873e-05
935,3.996946e-05
936,3.996020e-05
937,3.995094e-05
938,3.994169e-05
939,3.993243e-05
940,3.992318e-05
941,3.991393e-05
942,3.990468e-05
943,3.989543e-05
944,3.988618e-05
945,3.987694e-05
946,3.986769e-05
947,3.985845e-05
948,3.984921e-05
949,3.983997e-05
950,3.983074e-05
951,3.982150e-05
952,3.981227e-05
953,3.980304e-05
954,3.979381e-05
955,3.978458e-05
956,3.977536e-05
957,3.976613e-05
958,3.975691e-05
959,3.974769e-05
960,3.973847e-05
961,3.972925e-05
962,3.972004e-05
963,3.971082e-05
964,3.970161e-05
965,3.969240e-05
966,3.968319e-05
967,3.967398e-05
968,3.966478e-05
969,3.965557e-05
970,3.964637e-05
971,3.963717e-05
972,3.962797e-05
973,3.961878e-05
974,3.960958e-05
975,3.960039e-05
976,3.959120e-05
977,3.958201e-05
978,3.957282e-05
979,3.956363e-05
980,3.955445e-05
981,3.954527e-05
982,3.953608e-05
983,3.952690e-05
984,3.951773e-05
985,3.950855e-05
986,3.949938e-05
987,3.949020e-05
988,3.948103e-05
989,3.947186e-05
990,3.946270e-05
991,3.945353e-05
992,3.944437e-05
993,3.943520e-05
994,3.942604e-05
995,3.941688e-05
996,3.940773e-05
997,3.939857e-05
998,3.938942e-05
999,3.938027e-05
1000,3.937112e-05
1001,3.936197e-05
1002,3.935282e-05
1003,3.934367e-05
1004,3.933453e-05
1005,3.932539e-05
1006,3.931625e-05
1007,3.930711e-05
1008,3.929797e-05
1009,3.928884e-05
1010,3.927971e-05
1011,3.927057e-05
1012,3.926145e-05
1013,3.925232e-05
1014,3.924319e-05
1015,3.923407e-05
1016,3.922494e-05
1017,3.921582e-05
1018,3.920670e-05
1019,3.919758e-05
1020,3.918847e-05
1021,3.917935e-05
1022,3.917024e-05
1023,3.916113e-05
1024,3.915202e-05
1025,3.914291e-05
1026,3.913381e-05
1027,3.912470e-05
1028,3.911560e-05
1029,3.910650e-05
1030,3.909740e-05
1031,3.908830e-05
1032,3.907921e-05
1033,3.907011e-05
1034,3.906102e-05
1035,3.905193e-05
1036,3.904284e-05
1037,3.903376e-05
1038,3.902467e-05
1039,3.901559e-05
1040,3.900650e-05
1041,3.899742e-05
1042,3.898835e-05
1043,3.897927e-05
1044,3.897019e-05
1045,3.896112e-05
1046,3.895205e-05
1047,3.894298e-05
1048,3.893391e-05
1049,3.892484e-05
1050,3.891578e-05
1051,3.890672e-05
1052,3.889765e-05
1053,3.888859e-05
1054,3.887954e-05
1055,3.887048e-05
1056,3.886143e-05
1057,3.885237e-05
1058,3.884332e-05
1059,3.883427e-05
1060,3.882522e-05
1061,3.881618e-05
1062,3.880713e-05
1063,3.879809e-05
1064,3.878905e-05
1065,3.878001e-05
1066,3.877097e-05
1067,3.876194e-05
1068,3.875290e-05
1069,3.874387e-05
1070,3.873484e-05
1071,3.872581e-05
1072,3.871678e-05
1073,3.870775e-05
1074,3.869873e-05
1075,3.868971e-05
1076,3.868069e-05
1077,3.867167e-05
1078,3.866265e-05
1079,3.865364e-05
1080,3.864462e-05
1081,3.863561e-05
1082,3.862660e-05
1083,3.861759e-05
1084,3.860858e-05
1085,3.859958e-05
1086,3.859057e-05
1087,3.858157e-05
1088,3.857257e-05
1089,3.856357e-05
1090,3.855457e-05
1091,3.854558e-05
1092,3.853659e-05
1093,3.852759e-05
1094,3.851860e-05
1095,3.850961e-05
1096,3.850063e-05
1097,3.849164e-05
1098,3.848266e-05
1099,3.847368e-05
1100,3.846470e-05
1101,3.845572e-05
1102,3.844674e-05
1103,3.843777e-05
1104,3.842879e-05
1105,3.841982e-05
1106,3.841085e-05
1107,3.840188e-05
1108,3.839292e-05
1109,3.838395e-05
1110,3.837499e-05
1111,3.836603e-05
1112,3.835707e-05
1113,3.834811e-05
1114,3.833915e-05
1115,3.833020e-05
1116,3.832125e-05
1117,3.831229e-05
1118,3.830334e-05
1119,3.829440e-05
1120,3.828545e-05
1121,3.827650e-05
1122,3.826756e-05
1123,3.825862e-05
1124,3.824968e-05
1125,3.824074e-05
1126,3.823181e-05
1127,3.822287e-05
1128,3.821394e-05
1129,3.820501e-05
1130,3.819608e-05
1131,3.818715e-05
1132,3.817822e-05
1133,3.816930e-05
1134,3.816038e-05
1135,3.815146e-05
1136,3.814254e-05
1137,3.813362e-05
1138,3.812470e-05
1139,3.811579e-05
1140,3.810688e-05
1141,3.809797e-05
1142,3.808906e-05
1143,3.808015e-05
1144,3.807124e-05
1145,3.806234e-05
1146,3.805344e-05
1147,3.804453e-05
1148,3.803564e-05
1149,3.802674e-05
1150,3.801784e-05
1151,3.800895e-05
1152,3.800006e-05
1153,3.799116e-05
1154,3.798228e-05
1155,3.797339e-05
1156,3.796450e-05
1157,3.795562e-05
1158,3.794674e-05
1159,3.793786e-05
1160,3.792898e-05
1161,3.792010e-05
1162,3.791122e-05
1163,3.790235e-05
1164,3.789348e-05
1165,3.788461e-05
1166,3.787574e-05
1167,3.786687e-05
1168,3.785800e-05
1169,3.784914e-05
1170,3.784028e-05
1171,3.783142e-05
1172,3.782256e-05
1173,3.781370e-05
1174,3.780485e-05
1175,3.779599e-05
1176,3.778714e-05
1177,3.777829e-05
1178,3.776944e-05
1179,3.776059e-05
1180,3.775175e-05
1181,3.774290e-05
1182,3.773406e-05
1183,3.772522e-05
1184,3.771638e-05
1185,3.770754e-05
1186,3.769871e-05
1187,3.768987e-05
1188,3.768104e-05
1189,3.767221e-05
1190,3.766338e-05
1191,3.765456e-05
1192,3.764573e-05
1193,3.763691e-05
1194,3.762808e-05
1195,3.761926e-05
1196,3.761045e-05
1197,3.760163e-05
1198,3.759281e-05
1199,3.758400e-05
1200,3.757519e-05
1201,3.756638e-05
1202,3.755757e-05
1203,3.754876e-05
1204,3.753996e-05
1205,3.753115e-05
1206,3.752235e-05
1207,3.751355e-05
1208,3.750475e-05
1209,3.749595e-05
1210,3.748716e-05
1211,3.747836e-05
1212,3.746957e-05
1213,3.746078e-05
1214,3.745199e-05
1215,3.744321e-05
1216,3.743442e-05
1217,3.742564e-05
1218,3.741685e-05
1219,3.740807e-05
1220,3.739930e-05
1221,3.739052e-05
1222,3.738174e-05
1223,3.737297e-05
1224,3.736420e-05
1225,3.735543e-05
1226,3.734666e-05
1227,3.733789e-05
1228,3.732913e-05
1229,3.732036e-05
1230,3.731160e-05
1231,3.730284e-05
1232,3.729408e-05
1233,3.728532e-05
1234,3.727657e-05
1235,3.726781e-05
1236,3.725906e-05
1237,3.725031e-05
1238,3.724156e-05
1239,3.723282e-05
1240,3.722407e-05
1241,3.721533e-05
1242,3.720658e-05
1243,3.719784e-05
1244,3.718910e-05
1245,3.718037e-05
1246,3.717163e-05
1247,3.716290e-05
1248,3.715417e-05
1249,3.714544e-05
1250,3.713671e-05
1251,3.712798e-05
1252,3.711925e-05
1253,3.711053e-05
1254,3.710181e-05
1255,3.709309e-05
1256,3.708437e-05
1257,3.707565e-05
1258,3.706694e-05
1259,3.705822e-05
1260,3.704951e-05
1261,3.704080e-05
1262,3.703209e-05
1263,3.702338e-05
1264,3.701468e-05
1265,3.700597e-05
1266,3.699727e-05
1267,3.698857e-05
1268,3.697987e-05
1269,3.697117e-05
1270,3.696248e-05
1271,3.695378e-05
1272,3.694509e-05
1273,3.693640e-05
1274,3.692771e-05
1275,3.691902e-05
1276,3.691034e-05
1277,3.690165e-05
1278,3.689297e-05
1279,3.688429e-05
1280,3.687561e-05
1281,3.686693e-05
1282,3.685826e-05
1283,3.684958e-05
1284,3.684091e-05
1285,3.683224e-05
1286,3.682357e-05
1287,3.681490e-05
1288,3.680624e-05
1289,3.679757e-05
1290,3.678891e-05
1291,3.678025e-05
1292,3.677159e-05
1293,3.676293e-05
1294,3.675428e-05
1295,3.674562e-05
1296,3.673697e-05
1297,3.672832e-05
1298,3.671967e-05
1299,3.671102e-05
1300,3.670238e-05
1301,3.669373e-05
1302,3.668509e-05
1303,3.667645e-05
1304,3.666781e-05
1305,3.665917e-05
1306,3.665054e-05
1307,3.664190e-05
1308,3.663327e-05
1309,3.662464e-05
1310,3.661601e-05
1311,3.660738e-05
1312,3.659875e-05
1313,3.659013e-05
1314,3.658151e-05
1315,3.657288e-05
1316,3.656426e-05
1317,3.655565e-05
1318,3.654703e-05
1319,3.653841e-05
1320,3.652980e-05
1321,3.652119e-05
1322,3.651258e-05
1323,3.650397e-05
1324,3.649537e-05
1325,3.648676e-05
1326,3.647816e-05
1327,3.646956e-05
1328,3.646096e-05
1329,3.645236e-05
1330,3.644376e-05
1331,3.643517e-05
1332,3.642657e-05
1333,3.641798e-05
1334,3.640939e-05
1335,3.640080e-05
1336,3.639222e-05
1337,3.638363e-05
1338,3.637505e-05
1339,3.636647e-05
1340,3.635789e-05
1341,3.634931e-05
1342,3.634073e-05
1343,3.633215e-05
1344,3.632358e-05
1345,3.631501e-05
1346,3.630644e-05
1347,3.629787e-05
1348,3.628930e-05
1349,3.628074e-05
1350,3.627217e-05
1351,3.626361e-05
1352,3.625505e-05
1353,3.624649e-05
1354,3.623794e-05
1355,3.622938e-05
1356,3.622083e-05
1357,3.621227e-05
1358,3.620372e-05
1359,3.619517e-05
1360,3.618663e-05
