Iteration,Erreur
1333,5.408965e-05
1334,5.403621e-05
1335,5.398283e-05
1336,5.392951e-05
1337,5.387624e-05
1338,5.382304e-05
1339,5.376989e-05
1340,5.371680e-05
1341,5.366376e-05
1342,5.361079e-05
1343,5.355787e-05
1344,5.350501e-05
1345,5.345221e-05
1346,5.339946e-05
1347,5.334677e-05
1348,5.329414e-05
1349,5.324157e-05
1350,5.318906e-05
1351,5.313660e-05
1352,5.308420e-05
1353,5.303185e-05
1354,5.297957e-05
1355,5.292734e-05
1356,5.287516e-05
1357,5.282305e-05
1358,5.277099e-05
1359,5.271899e-05
1360,5.266704e-05
1361,5.261515e-05
1362,5.256332e-05
1363,5.251154e-05
1364,5.245982e-05
1365,5.240816e-05
1366,5.235656e-05
1367,5.230501e-05
1368,5.225351e-05
1369,5.220207e-05
1370,5.215069e-05
1371,5.209937e-05
1372,5.204810e-05
1373,5.199689e-05
1374,5.194573e-05
1375,5.189463e-05
1376,5.184358e-05
1377,5.179259e-05
1378,5.174166e-05
1379,5.169078e-05
1380,5.163996e-05
1381,5.158919e-05
1382,5.153848e-05
1383,5.148782e-05
1384,5.143722e-05
1385,5.138668e-05
1386,5.133619e-05
1387,5.128575e-05
1388,5.123538e-05
1389,5.118505e-05
1390,5.113478e-05
1391,5.108457e-05
1392,5.103441e-05
1393,5.098430e-05
1394,5.093425e-05
1395,5.088426e-05
1396,5.083432e-05
1397,5.078443e-05
1398,5.073460e-05
1399,5.068483e-05
1400,5.063511e-05
1401,5.058544e-05
1402,5.053583e-05
1403,5.048627e-05
1404,5.043676e-05
1405,5.038731e-05
1406,5.033792e-05
1407,5.028858e-05
1408,5.023929e-05
1409,5.019006e-05
1410,5.014088e-05
1411,5.009175e-05
1412,5.004268e-05
1413,4.999366e-05
1414,4.994470e-05
1415,4.989579e-05
1416,4.984693e-05
1417,4.979813e-05
1418,4.974938e-05
1419,4.970068e-05
1420,4.965204e-05
1421,4.960345e-05
1422,4.955491e-05
1423,4.950643e-05
1424,4.945800e-05
1425,4.940963e-05
1426,4.936130e-05
1427,4.931303e-05
1428,4.926482e-05
1429,4.921665e-05
1430,4.916854e-05
1431,4.912048e-05
1432,4.907248e-05
1433,4.902452e-05
1434,4.897662e-05
1435,4.892878e-05
1436,4.888098e-05
1437,4.883324e-05
1438,4.878555e-05
1439,4.873791e-05
1440,4.869032e-05
1441,4.864279e-05
1442,4.859531e-05
1443,4.854788e-05
1444,4.850051e-05
1445,4.845318e-05
1446,4.840591e-05
1447,4.835869e-05
1448,4.831152e-05
1449,4.826440e-05
1450,4.821734e-05
1451,4.817032e-05
1452,4.812336e-05
1453,4.807645e-05
1454,4.802960e-05
1455,4.798279e-05
1456,4.793603e-05
1457,4.788933e-05
1458,4.784268e-05
1459,4.779608e-05
1460,4.774953e-05
1461,4.770303e-05
1462,4.765658e-05
1463,4.761018e-05
1464,4.756384e-05
1465,4.751755e-05
1466,4.747130e-05
1467,4.742511e-05
1468,4.737897e-05
1469,4.733288e-05
1470,4.728684e-05
1471,4.724085e-05
1472,4.719491e-05
1473,4.714902e-05
1474,4.710319e-05
1475,4.705740e-05
1476,4.701166e-05
1477,4.696598e-05
1478,4.692034e-05
1479,4.687475e-05
1480,4.682922e-05
1481,4.678373e-05
1482,4.673830e-05
1483,4.669291e-05
1484,4.664758e-05
1485,4.660229e-05
1486,4.655706e-05
1487,4.651187e-05
1488,4.646674e-05
1489,4.642165e-05
1490,4.637662e-05
1491,4.633163e-05
1492,4.628669e-05
1493,4.624181e-05
1494,4.619697e-05
1495,4.615218e-05
1496,4.610744e-05
1497,4.606275e-05
1498,4.601811e-05
1499,4.597352e-05
1500,4.592898e-05
1501,4.588449e-05
1502,4.584004e-05
1503,4.579565e-05
1504,4.575130e-05
1505,4.570701e-05
1506,4.566276e-05
1507,4.561856e-05
1508,4.557441e-05
1509,4.553031e-05
1510,4.548625e-05
1511,4.544225e-05
1512,4.539829e-05
1513,4.535439e-05
1514,4.531053e-05
1515,4.526672e-05
1516,4.522295e-05
1517,4.517924e-05
1518,4.513557e-05
1519,4.509196e-05
1520,4.504839e-05
1521,4.500487e-05
1522,4.496139e-05
1523,4.491797e-05
1524,4.487459e-05
1525,4.483126e-05
1526,4.478798e-05
1527,4.474475e-05
1528,4.470156e-05
1529,4.465842e-05
1530,4.461533e-05
1531,4.457229e-05
1532,4.452929e-05
1533,4.448634e-05
1534,4.444344e-05
1535,4.440059e-05
1536,4.435778e-05
1537,4.431503e-05
1538,4.427231e-05
1539,4.422965e-05
1540,4.418703e-05
1541,4.414446e-05
1542,4.410194e-05
1543,4.405946e-05
1544,4.401703e-05
1545,4.397465e-05
1546,4.393232e-05
1547,4.389003e-05
1548,4.384779e-05
1549,4.380559e-05
1550,4.376344e-05
1551,4.372134e-05
1552,4.367928e-05
1553,4.363728e-05
1554,4.359531e-05
1555,4.355340e-05
1556,4.351153e-05
1557,4.346970e-05
1558,4.342793e-05
1559,4.338619e-05
1560,4.334451e-05
1561,4.330287e-05
1562,4.326128e-05
1563,4.321973e-05
1564,4.317823e-05
1565,4.313677e-05
1566,4.309536e-05
1567,4.305400e-05
1568,4.301268e-05
1569,4.297141e-05
1570,4.293018e-05
1571,4.288900e-05
1572,4.284786e-05
1573,4.280677e-05
1574,4.276573e-05
1575,4.272473e-05
1576,4.268378e-05
1577,4.264287e-05
1578,4.260200e-05
1579,4.256119e-05
1580,4.252041e-05
1581,4.247968e-05
1582,4.243900e-05
1583,4.239836e-05
1584,4.235777e-05
1585,4.231722e-05
1586,4.227672e-05
1587,4.223626e-05
1588,4.219584e-05
1589,4.215548e-05
1590,4.211515e-05
1591,4.207487e-05
1592,4.203464e-05
1593,4.199444e-05
1594,4.195430e-05
1595,4.191420e-05
1596,4.187414e-05
1597,4.183412e-05
1598,4.179415e-05
1599,4.175423e-05
1600,4.171435e-05
1601,4.167451e-05
1602,4.163472e-05
1603,4.159497e-05
1604,4.155527e-05
1605,4.151560e-05
1606,4.147599e-05
1607,4.143641e-05
1608,4.139688e-05
1609,4.135740e-05
1610,4.131796e-05
1611,4.127856e-05
1612,4.123920e-05
1613,4.119989e-05
1614,4.116062e-05
1615,4.112140e-05
1616,4.108222e-05
1617,4.104308e-05
1618,4.100399e-05
1619,4.096494e-05
1620,4.092593e-05
1621,4.088696e-05
1622,4.084804e-05
1623,4.080916e-05
1624,4.077033e-05
1625,4.073153e-05
1626,4.069278e-05
1627,4.065408e-05
1628,4.061541e-05
1629,4.057679e-05
1630,4.053821e-05
1631,4.049968e-05
1632,4.046118e-05
1633,4.042273e-05
1634,4.038433e-05
1635,4.034596e-05
1636,4.030764e-05
1637,4.026936e-05
1638,4.023112e-05
1639,4.019292e-05
1640,4.015477e-05
1641,4.011665e-05
1642,4.007858e-05
1643,4.004056e-05
1644,4.000257e-05
1645,3.996463e-05
1646,3.992673e-05
1647,3.988887e-05
1648,3.985105e-05
1649,3.981327e-05
1650,3.977554e-05
1651,3.973785e-05
1652,3.970020e-05
1653,3.966259e-05
1654,3.962502e-05
1655,3.958749e-05
1656,3.955001e-05
1657,3.951257e-05
1658,3.947517e-05
1659,3.943780e-05
1660,3.940049e-05
1661,3.936321e-05
1662,3.932597e-05
1663,3.928878e-05
1664,3.925162e-05
1665,3.921451e-05
1666,3.917744e-05
1667,3.914041e-05
1668,3.910342e-05
1669,3.906647e-05
1670,3.902956e-05
1671,3.899269e-05
1672,3.895587e-05
1673,3.891908e-05
1674,3.888234e-05
1675,3.884563e-05
1676,3.880897e-05
1677,3.877234e-05
1678,3.873576e-05
1679,3.869922e-05
1680,3.866272e-05
1681,3.862625e-05
1682,3.858983e-05
1683,3.855345e-05
1684,3.851711e-05
1685,3.848081e-05
1686,3.844455e-05
1687,3.840833e-05
1688,3.837215e-05
1689,3.833601e-05
1690,3.829991e-05
1691,3.826385e-05
1692,3.822783e-05
1693,3.819185e-05
1694,3.815590e-05
1695,3.812000e-05
1696,3.808414e-05
1697,3.804832e-05
1698,3.801254e-05
1699,3.797679e-05
1700,3.794109e-05
1701,3.790543e-05
1702,3.786980e-05
1703,3.783422e-05
1704,3.779867e-05
1705,3.776316e-05
1706,3.772770e-05
1707,3.769227e-05
1708,3.765688e-05
1709,3.762153e-05
1710,3.758622e-05
1711,3.755095e-05
1712,3.751571e-05
1713,3.748052e-05
1714,3.744537e-05
1715,3.741025e-05
1716,3.737517e-05
1717,3.734013e-05
1718,3.730513e-05
1719,3.727017e-05
1720,3.723525e-05
1721,3.720037e-05
1722,3.716552e-05
1723,3.713071e-05
1724,3.709594e-05
1725,3.706121e-05
1726,3.702652e-05
1727,3.699187e-05
1728,3.695725e-05
1729,3.692268e-05
1730,3.688814e-05
1731,3.685364e-05
1732,3.681918e-05
1733,3.678475e-05
1734,3.675036e-05
1735,3.671602e-05
1736,3.668171e-05
1737,3.664743e-05
1738,3.661320e-05
1739,3.657900e-05
1740,3.654484e-05
1741,3.651072e-05
1742,3.647664e-05
1743,3.644259e-05
1744,3.640858e-05
1745,3.637461e-05
1746,3.634068e-05
1747,3.630678e-05
1748,3.627292e-05
1749,3.623910e-05
1750,3.620532e-05
1751,3.617157e-05
1752,3.613786e-05
1753,3.610419e-05
1754,3.607055e-05
1755,3.603695e-05
1756,3.600339e-05
1757,3.596987e-05
1758,3.593638e-05
1759,3.590293e-05
1760,3.586952e-05
1761,3.583614e-05
1762,3.580280e-05
1763,3.576950e-05
1764,3.573624e-05
1765,3.570301e-05
1766,3.566981e-05
1767,3.563666e-05
1768,3.560354e-05
1769,3.557046e-05
1770,3.553741e-05
1771,3.550440e-05
1772,3.547143e-05
1773,3.543849e-05
1774,3.540559e-05
1775,3.537272e-05
1776,3.533990e-05
1777,3.530710e-05
1778,3.527435e-05
1779,3.524163e-05
1780,3.520894e-05
1781,3.517630e-05
1782,3.514368e-05
1783,3.511111e-05
1784,3.507857e-05
1785,3.504606e-05
1786,3.501360e-05
1787,3.498116e-05
1788,3.494877e-05
1789,3.491641e-05
1790,3.488408e-05
1791,3.485179e-05
1792,3.481954e-05
1793,3.478732e-05
1794,3.475514e-05
1795,3.472299e-05
1796,3.469088e-05
1797,3.465880e-05
1798,3.462676e-05
1799,3.459475e-05
1800,3.456278e-05
1801,3.453084e-05
1802,3.449894e-05
1803,3.446708e-05
1804,3.443525e-05
1805,3.440345e-05
1806,3.437169e-05
1807,3.433997e-05
1808,3.430828e-05
1809,3.427662e-05
1810,3.424500e-05
1811,3.421341e-05
1812,3.418186e-05
1813,3.415035e-05
1814,3.411887e-05
1815,3.408742e-05
1816,3.405601e-05
1817,3.402463e-05
1818,3.399328e-05
1819,3.396198e-05
1820,3.393070e-05
1821,3.389946e-05
1822,3.386826e-05
1823,3.383708e-05
1824,3.380595e-05
1825,3.377484e-05
1826,3.374378e-05
1827,3.371274e-05
1828,3.368174e-05
1829,3.365077e-05
1830,3.361984e-05
1831,3.358894e-05
1832,3.355808e-05
1833,3.352725e-05
1834,3.349645e-05
1835,3.346569e-05
1836,3.343496e-05
1837,3.340427e-05
1838,3.337361e-05
1839,3.334298e-05
1840,3.331239e-05
1841,3.328182e-05
1842,3.325130e-05
1843,3.322081e-05
1844,3.319035e-05
1845,3.315992e-05
1846,3.312953e-05
1847,3.309917e-05
1848,3.306884e-05
1849,3.303855e-05
1850,3.300829e-05
1851,3.297806e-05
1852,3.294787e-05
1853,3.291771e-05
1854,3.288758e-05
1855,3.285749e-05
1856,3.282743e-05
1857,3.279740e-05
1858,3.276741e-05
1859,3.273745e-05
1860,3.270752e-05
1861,3.267762e-05
1862,3.264776e-05
1863,3.261793e-05
1864,3.258813e-05
1865,3.255837e-05
1866,3.252863e-05
1867,3.249893e-05
1868,3.246927e-05
1869,3.243963e-05
1870,3.241003e-05
1871,3.238046e-05
1872,3.235092e-05
1873,3.232142e-05
1874,3.229195e-05
1875,3.226251e-05
1876,3.223310e-05
1877,3.220372e-05
1878,3.217438e-05
1879,3.214507e-05
1880,3.211579e-05
1881,3.208654e-05
1882,3.205733e-05
1883,3.202815e-05
1884,3.199899e-05
1885,3.196988e-05
1886,3.194079e-05
1887,3.191173e-05
1888,3.188271e-05
1889,3.185372e-05
1890,3.182476e-05
1891,3.179583e-05
1892,3.176693e-05
1893,3.173807e-05
1894,3.170924e-05
1895,3.168043e-05
1896,3.165166e-05
1897,3.162293e-05
1898,3.159422e-05
1899,3.156554e-05
1900,3.153690e-05
1901,3.150829e-05
1902,3.147970e-05
1903,3.145115e-05
1904,3.142264e-05
1905,3.139415e-05
1906,3.136569e-05
1907,3.133727e-05
1908,3.130887e-05
1909,3.128051e-05
1910,3.125218e-05
1911,3.122387e-05
1912,3.119560e-05
1913,3.116736e-05
1914,3.113916e-05
1915,3.111098e-05
1916,3.108283e-05
1917,3.105471e-05
1918,3.102663e-05
1919,3.099857e-05
1920,3.097055e-05
1921,3.094256e-05
1922,3.091459e-05
1923,3.088666e-05
1924,3.085876e-05
1925,3.083089e-05
1926,3.080305e-05
1927,3.077524e-05
1928,3.074746e-05
1929,3.071971e-05
1930,3.069199e-05
1931,3.066430e-05
1932,3.063664e-05
1933,3.060901e-05
1934,3.058141e-05
1935,3.055384e-05
1936,3.052630e-05
1937,3.049880e-05
1938,3.047132e-05
1939,3.044387e-05
1940,3.041645e-05
1941,3.038906e-05
1942,3.036170e-05
1943,3.033438e-05
1944,3.030708e-05
1945,3.027981e-05
1946,3.025257e-05
1947,3.022536e-05
1948,3.019818e-05
1949,3.017103e-05
1950,3.014391e-05
1951,3.011682e-05
1952,3.008975e-05
1953,3.006272e-05
1954,3.003572e-05
1955,3.000875e-05
1956,2.998180e-05
1957,2.995489e-05
1958,2.992800e-05
1959,2.990115e-05
1960,2.987432e-05
1961,2.984752e-05
1962,2.982075e-05
1963,2.979401e-05
1964,2.976730e-05
1965,2.974062e-05
1966,2.971397e-05
1967,2.968735e-05
1968,2.966075e-05
1969,2.963419e-05
1970,2.960765e-05
1971,2.958115e-05
1972,2.955467e-05
1973,2.952822e-05
1974,2.950180e-05
1975,2.947541e-05
1976,2.944904e-05
1977,2.942271e-05
1978,2.939640e-05
1979,2.937012e-05
1980,2.934388e-05
1981,2.931766e-05
1982,2.929146e-05
1983,2.926530e-05
1984,2.923917e-05
1985,2.921306e-05
1986,2.918698e-05
1987,2.916093e-05
1988,2.913491e-05
1989,2.910892e-05
1990,2.908295e-05
1991,2.905701e-05
1992,2.903111e-05
1993,2.900523e-05
1994,2.897937e-05
1995,2.895355e-05
1996,2.892775e-05
1997,2.890199e-05
1998,2.887625e-05
1999,2.885053e-05
2000,2.882485e-05
2001,2.879919e-05
2002,2.877356e-05
2003,2.874796e-05
2004,2.872239e-05
2005,2.869684e-05
2006,2.867133e-05
2007,2.864584e-05
2008,2.862037e-05
2009,2.859494e-05
2010,2.856953e-05
2011,2.854415e-05
2012,2.851880e-05
2013,2.849348e-05
2014,2.846818e-05
2015,2.844291e-05
2016,2.841767e-05
2017,2.839245e-05
2018,2.836726e-05
2019,2.834210e-05
2020,2.831697e-05
2021,2.829187e-05
2022,2.826679e-05
2023,2.824174e-05
2024,2.821671e-05
2025,2.819171e-05
2026,2.816674e-05
2027,2.814180e-05
2028,2.811688e-05
2029,2.809200e-05
2030,2.806713e-05
2031,2.804230e-05
2032,2.801749e-05
2033,2.799271e-05
2034,2.796795e-05
2035,2.794322e-05
2036,2.791852e-05
2037,2.789385e-05
2038,2.786920e-05
2039,2.784458e-05
2040,2.781998e-05
2041,2.779542e-05
2042,2.777087e-05
2043,2.774636e-05
2044,2.772187e-05
2045,2.769741e-05
2046,2.767297e-05
2047,2.764856e-05
2048,2.762418e-05
2049,2.759982e-05
2050,2.757549e-05
2051,2.755119e-05
2052,2.752691e-05
2053,2.750266e-05
2054,2.747844e-05
2055,2.745424e-05
2056,2.743006e-05
2057,2.740592e-05
2058,2.738180e-05
2059,2.735770e-05
2060,2.733363e-05
2061,2.730959e-05
2062,2.728557e-05
2063,2.726158e-05
2064,2.723762e-05
2065,2.721368e-05
2066,2.718976e-05
2067,2.716588e-05
2068,2.714201e-05
2069,2.711818e-05
2070,2.709437e-05
2071,2.707058e-05
2072,2.704682e-05
2073,2.702309e-05
2074,2.699938e-05
2075,2.697570e-05
2076,2.695204e-05
2077,2.692841e-05
2078,2.690480e-05
2079,2.688122e-05
2080,2.685767e-05
2081,2.683414e-05
2082,2.681063e-05
2083,2.678715e-05
2084,2.676370e-05
2085,2.674027e-05
2086,2.671686e-05
2087,2.669349e-05
2088,2.667013e-05
2089,2.664680e-05
2090,2.662350e-05
2091,2.660022e-05
2092,2.657697e-05
2093,2.655374e-05
2094,2.653054e-05
2095,2.650736e-05
2096,2.648421e-05
2097,2.646108e-05
2098,2.643797e-05
2099,2.641490e-05
2100,2.639184e-05
2101,2.636881e-05
2102,2.634581e-05
2103,2.632283e-05
2104,2.629987e-05
2105,2.627694e-05
2106,2.625404e-05
2107,2.623116e-05
2108,2.620830e-05
2109,2.618547e-05
2110,2.616266e-05
2111,2.613988e-05
2112,2.611712e-05
2113,2.609438e-05
2114,2.607167e-05
2115,2.604899e-05
2116,2.602632e-05
2117,2.600369e-05
2118,2.598107e-05
2119,2.595849e-05
2120,2.593592e-05
2121,2.591338e-05
2122,2.589087e-05
2123,2.586837e-05
2124,2.584591e-05
2125,2.582346e-05
2126,2.580104e-05
2127,2.577865e-05
2128,2.575627e-05
2129,2.573393e-05
2130,2.571160e-05
2131,2.568930e-05
2132,2.566703e-05
2133,2.564477e-05
2134,2.562255e-05
2135,2.560034e-05
2136,2.557816e-05
2137,2.555600e-05
2138,2.553387e-05
2139,2.551176e-05
2140,2.548967e-05
2141,2.546761e-05
2142,2.544557e-05
2143,2.542356e-05
2144,2.540156e-05
2145,2.537960e-05
2146,2.535765e-05
2147,2.533573e-05
2148,2.531383e-05
2149,2.529196e-05
2150,2.527010e-05
2151,2.524828e-05
2152,2.522647e-05
2153,2.520469e-05
2154,2.518293e-05
2155,2.516120e-05
2156,2.513948e-05
2157,2.511780e-05
2158,2.509613e-05
2159,2.507449e-05
2160,2.505287e-05
2161,2.503127e-05
2162,2.500970e-05
2163,2.498815e-05
2164,2.496662e-05
2165,2.494512e-05
2166,2.492364e-05
2167,2.490218e-05
2168,2.488074e-05
2169,2.485933e-05
2170,2.483794e-05
2171,2.481657e-05
2172,2.479523e-05
2173,2.477390e-05
2174,2.475261e-05
2175,2.473133e-05
2176,2.471008e-05
2177,2.468884e-05
2178,2.466764e-05
2179,2.464645e-05
2180,2.462529e-05
2181,2.460415e-05
2182,2.458303e-05
2183,2.456193e-05
2184,2.454086e-05
2185,2.451981e-05
2186,2.449878e-05
2187,2.447777e-05
2188,2.445679e-05
2189,2.443582e-05
2190,2.441489e-05
2191,2.439397e-05
2192,2.437307e-05
2193,2.435220e-05
2194,2.433135e-05
2195,2.431052e-05
2196,2.428971e-05
2197,2.426893e-05
2198,2.424817e-05
2199,2.422743e-05
2200,2.420671e-05
2201,2.418601e-05
2202,2.416534e-05
2203,2.414469e-05
2204,2.412406e-05
2205,2.410345e-05
2206,2.408286e-05
2207,2.406229e-05
2208,2.404175e-05
2209,2.402123e-05
2210,2.400073e-05
2211,2.398025e-05
2212,2.395980e-05
2213,2.393936e-05
2214,2.391895e-05
2215,2.389856e-05
2216,2.387819e-05
2217,2.385784e-05
2218,2.383751e-05
2219,2.381721e-05
2220,2.379692e-05
2221,2.377666e-05
2222,2.375642e-05
2223,2.373620e-05
2224,2.371600e-05
2225,2.369583e-05
2226,2.367567e-05
2227,2.365554e-05
2228,2.363543e-05
2229,2.361533e-05
2230,2.359526e-05
2231,2.357522e-05
2232,2.355519e-05
2233,2.353518e-05
2234,2.351520e-05
2235,2.349523e-05
2236,2.347529e-05
2237,2.345537e-05
2238,2.343547e-05
2239,2.341558e-05
2240,2.339573e-05
2241,2.337589e-05
2242,2.335607e-05
2243,2.333627e-05
2244,2.331650e-05
2245,2.329674e-05
2246,2.327701e-05
2247,2.325730e-05
2248,2.323761e-05
2249,2.321793e-05
2250,2.319828e-05
2251,2.317865e-05
2252,2.315904e-05
2253,2.313946e-05
2254,2.311989e-05
2255,2.310034e-05
2256,2.308081e-05
2257,2.306131e-05
2258,2.304182e-05
2259,2.302236e-05
2260,2.300291e-05
2261,2.298349e-05
2262,2.296408e-05
2263,2.294470e-05
2264,2.292534e-05
2265,2.290599e-05
2266,2.288667e-05
2267,2.286737e-05
2268,2.284809e-05
2269,2.282883e-05
2270,2.280959e-05
2271,2.279036e-05
2272,2.277116e-05
2273,2.275198e-05
2274,2.273282e-05
2275,2.271368e-05
2276,2.269456e-05
2277,2.267546e-05
2278,2.265638e-05
2279,2.263732e-05
2280,2.261828e-05
2281,2.259926e-05
2282,2.258026e-05
2283,2.256128e-05
2284,2.254232e-05
2285,2.252338e-05
2286,2.250446e-05
2287,2.248556e-05
2288,2.246668e-05
2289,2.244782e-05
2290,2.242898e-05
2291,2.241016e-05
2292,2.239135e-05
2293,2.237257e-05
2294,2.235381e-05
2295,2.233507e-05
2296,2.231634e-05
2297,2.229764e-05
2298,2.227896e-05
2299,2.226029e-05
2300,2.224165e-05
2301,2.222302e-05
2302,2.220442e-05
2303,2.218583e-05
2304,2.216726e-05
2305,2.214872e-05
2306,2.213019e-05
2307,2.211168e-05
2308,2.209319e-05
2309,2.207472e-05
2310,2.205627e-05
2311,2.203784e-05
2312,2.201943e-05
2313,2.200103e-05
2314,2.198266e-05
2315,2.196430e-05
2316,2.194597e-05
2317,2.192765e-05
2318,2.190936e-05
2319,2.189108e-05
2320,2.187282e-05
2321,2.185458e-05
2322,2.183636e-05
2323,2.181816e-05
2324,2.179997e-05
2325,2.178181e-05
2326,2.176366e-05
2327,2.174554e-05
2328,2.172743e-05
2329,2.170934e-05
2330,2.169127e-05
2331,2.167322e-05
2332,2.165519e-05
2333,2.163718e-05
2334,2.161918e-05
2335,2.160121e-05
2336,2.158325e-05
2337,2.156531e-05
2338,2.154739e-05
2339,2.152949e-05
2340,2.151161e-05
2341,2.149375e-05
2342,2.147590e-05
2343,2.145808e-05
2344,2.144027e-05
2345,2.142248e-05
2346,2.140471e-05
2347,2.138696e-05
2348,2.136922e-05
2349,2.135151e-05
2350,2.133381e-05
2351,2.131613e-05
2352,2.129847e-05
2353,2.128083e-05
2354,2.126320e-05
2355,2.124560e-05
2356,2.122801e-05
2357,2.121044e-05
2358,2.119289e-05
2359,2.117536e-05
2360,2.115785e-05
2361,2.114035e-05
2362,2.112287e-05
2363,2.110541e-05
2364,2.108797e-05
2365,2.107055e-05
2366,2.105314e-05
2367,2.103575e-05
2368,2.101838e-05
2369,2.100103e-05
2370,2.098370e-05
2371,2.096638e-05
2372,2.094909e-05
2373,2.093181e-05
2374,2.091455e-05
2375,2.089730e-05
2376,2.088008e-05
2377,2.086287e-05
2378,2.084568e-05
2379,2.082850e-05
2380,2.081135e-05
2381,2.079421e-05
2382,2.077709e-05
2383,2.075999e-05
2384,2.074291e-05
2385,2.072584e-05
2386,2.070879e-05
2387,2.069176e-05
2388,2.067475e-05
2389,2.065775e-05
2390,2.064077e-05
2391,2.062381e-05
2392,2.060687e-05
2393,2.058994e-05
2394,2.057303e-05
2395,2.055614e-05
2396,2.053927e-05
2397,2.052241e-05
2398,2.050557e-05
2399,2.048875e-05
2400,2.047195e-05
2401,2.045516e-05
2402,2.043839e-05
2403,2.042164e-05
2404,2.040491e-05
2405,2.038819e-05
2406,2.037149e-05
2407,2.035480e-05
2408,2.033814e-05
2409,2.032149e-05
2410,2.030486e-05
2411,2.028824e-05
2412,2.027165e-05
2413,2.025506e-05
2414,2.023850e-05
2415,2.022196e-05
2416,2.020543e-05
2417,2.018891e-05
2418,2.017242e-05
2419,2.015594e-05
2420,2.013948e-05
2421,2.012303e-05
2422,2.010661e-05
2423,2.009020e-05
2424,2.007380e-05
2425,2.005742e-05
2426,2.004106e-05
2427,2.002472e-05
2428,2.000839e-05
2429,1.999208e-05
2430,1.997579e-05
2431,1.995951e-05
2432,1.994326e-05
2433,1.992701e-05
2434,1.991079e-05
2435,1.989458e-05
2436,1.987838e-05
2437,1.986221e-05
2438,1.984605e-05
2439,1.982990e-05
2440,1.981378e-05
2441,1.979767e-05
2442,1.978157e-05
2443,1.976549e-05
2444,1.974943e-05
2445,1.973339e-05
2446,1.971736e-05
2447,1.970135e-05
2448,1.968535e-05
2449,1.966938e-05
2450,1.965341e-05
2451,1.963747e-05
2452,1.962154e-05
2453,1.960562e-05
2454,1.958973e-05
2455,1.957385e-05
2456,1.955798e-05
2457,1.954213e-05
2458,1.952630e-05
2459,1.951048e-05
2460,1.949468e-05
2461,1.947890e-05
2462,1.946313e-05
2463,1.944738e-05
2464,1.943164e-05
2465,1.941592e-05
2466,1.940022e-05
2467,1.938453e-05
2468,1.936886e-05
2469,1.935321e-05
2470,1.933757e-05
2471,1.932194e-05
2472,1.930634e-05
2473,1.929074e-05
2474,1.927517e-05
2475,1.925961e-05
2476,1.924406e-05
2477,1.922853e-05
2478,1.921302e-05
2479,1.919753e-05
2480,1.918204e-05
2481,1.916658e-05
2482,1.915113e-05
2483,1.913570e-05
2484,1.912028e-05
2485,1.910488e-05
2486,1.908949e-05
2487,1.907412e-05
2488,1.905876e-05
2489,1.904342e-05
2490,1.902810e-05
2491,1.901279e-05
2492,1.899750e-05
2493,1.898222e-05
2494,1.896696e-05
2495,1.895171e-05
2496,1.893648e-05
2497,1.892126e-05
2498,1.890606e-05
2499,1.889088e-05
2500,1.887571e-05
2501,1.886056e-05
2502,1.884542e-05
2503,1.883029e-05
2504,1.881519e-05
2505,1.880009e-05
2506,1.878502e-05
2507,1.876995e-05
2508,1.875491e-05
2509,1.873988e-05
2510,1.872486e-05
2511,1.870986e-05
2512,1.869487e-05
2513,1.867990e-05
2514,1.866495e-05
2515,1.865001e-05
2516,1.863508e-05
2517,1.862017e-05
2518,1.860528e-05
2519,1.859040e-05
2520,1.857553e-05
2521,1.856068e-05
2522,1.854585e-05
2523,1.853103e-05
2524,1.851622e-05
2525,1.850143e-05
2526,1.848666e-05
2527,1.847190e-05
2528,1.845715e-05
2529,1.844242e-05
2530,1.842771e-05
2531,1.841300e-05
2532,1.839832e-05
2533,1.838365e-05
2534,1.836899e-05
2535,1.835435e-05
2536,1.833972e-05
2537,1.832511e-05
2538,1.831051e-05
2539,1.829593e-05
2540,1.828136e-05
2541,1.826681e-05
2542,1.825227e-05
2543,1.823775e-05
2544,1.822324e-05
2545,1.820875e-05
2546,1.819427e-05
2547,1.817980e-05
2548,1.816535e-05
2549,1.815091e-05
2550,1.813649e-05
2551,1.812209e-05
2552,1.810769e-05
2553,1.809331e-05
2554,1.807895e-05
2555,1.806460e-05
2556,1.805027e-05
2557,1.803595e-05
2558,1.802164e-05
2559,1.800735e-05
2560,1.799307e-05
2561,1.797881e-05
2562,1.796456e-05
2563,1.795033e-05
2564,1.793611e-05
2565,1.792190e-05
2566,1.790771e-05
2567,1.789353e-05
2568,1.787937e-05
2569,1.786522e-05
2570,1.785108e-05
2571,1.783696e-05
2572,1.782286e-05
2573,1.780876e-05
2574,1.779469e-05
2575,1.778062e-05
2576,1.776657e-05
2577,1.775254e-05
2578,1.773852e-05
2579,1.772451e-05
2580,1.771051e-05
2581,1.769653e-05
2582,1.768257e-05
2583,1.766862e-05
2584,1.765468e-05
2585,1.764075e-05
2586,1.762684e-05
2587,1.761295e-05
2588,1.759907e-05
2589,1.758520e-05
2590,1.757134e-05
2591,1.755750e-05
2592,1.754368e-05
2593,1.752986e-05
2594,1.751606e-05
2595,1.750228e-05
2596,1.748851e-05
2597,1.747475e-05
2598,1.746101e-05
2599,1.744728e-05
2600,1.743356e-05
2601,1.741986e-05
2602,1.740617e-05
2603,1.739249e-05
